   ID      true         1         2
 5946    1.0000    0.5174    0.4807
 5947    1.0000    0.8387    0.8166
 5948    1.0000    1.0956    1.0021
 5949    1.0000    0.5436    1.0324
 5950    1.0000    1.6108    1.4799
 5951    1.0000    0.9843    1.2540
 5952    1.0000    0.3910    0.4867
 5953    1.0000    0.5807    0.7127
 5954    1.0000    1.3092    1.3685
 5955    1.0000    1.2510    1.1692
 5956    1.0000    0.7829    0.7757
 5957    1.0000    1.1357    1.2812
 5958    1.0000    1.6693    1.3050
 5959    1.0000    0.7014    0.9612
 5960    1.0000    0.7677    0.8344
 5961    1.0000    1.3347    1.1149
 5962    1.0000    1.2799    1.0806
 5963    1.0000    0.9286    1.3872
 5964    1.0000    0.9239    0.8219
 5965    1.0000    0.7193    0.9676
 5966    1.0000    0.8092    0.8277
 5967    1.0000    1.0134    1.0468
 5968    1.0000    1.0653    0.8086
 5969    1.0000    0.9675    1.1930
 5970    1.0000    0.9641    1.1287
 5971    1.0000    1.3466    0.9772
 5972    1.0000    1.1107    0.8321
 5973    1.0000    0.2844    0.8526
 5974    1.0000    0.6921    0.8250
 5975    1.0000    1.0642    0.8900
 5976    1.0000    1.1559    0.9588
 5977    1.0000    1.6108    1.2656
 5978    1.0000    0.4925    0.6232
 5979    1.0000    1.0589    0.7130
 5980    1.0000    0.7159    0.7660
 5981    1.0000    1.3153    1.2170
 5982    1.0000    0.4789    0.4615
 5983    1.0000    1.3868    1.2085
 5984    1.0000    1.1217    1.1272
 5985    1.0000    0.9405    0.7668
 5986    1.0000    0.6010    0.9614
 5987    1.0000    0.4194    0.8400
 5988    1.0000    0.4222    0.7605
 5989    1.0000    0.6454    1.0408
 5990    1.0000    0.9147    1.1331
 5991    1.0000    1.3613    0.7151
 5992    1.0000    0.4129    0.8594
 5993    1.0000    0.7761    0.8543
 5994    1.0000    0.5396    0.7820
 5995    1.0000    0.9864    1.3124
 5996    1.0000    1.0534    1.3688
 5997    1.0000    1.1116    1.0921
 5998    1.0000    0.7672    0.6885
 5999    1.0000    1.1162    1.1410
 6000    1.0000    1.0819    0.8164
 6001    1.0000    1.0026    0.7788
 6002    1.0000    0.8849    1.1934
 6003    1.0000    0.7188    1.0984
 6004    1.0000    0.8677    1.1630
 6005    1.0000    1.1740    1.1873
 6006    1.0000    1.4538    1.0148
 6007    1.0000    1.0681    0.9426
 6008    1.0000    1.3494    0.9396
 6009    1.0000    0.7089    0.8458
 6010    1.0000    1.0698    1.3147
 6011    1.0000    0.5973    0.9841
 6012    1.0000    0.9205    0.9198
 6013    1.0000    0.8212    1.1363
 6014    1.0000    0.8113    0.8045
 6015    1.0000    0.6776    0.9729
 6016    1.0000    0.7332    1.1321
 6017    1.0000    0.6127    1.0335
 6018    1.0000    0.5492    0.8010
 6019    1.0000    0.8333    0.8659
 6020    1.0000    1.0097    1.0822
 6021    1.0000    0.8023    0.6293
 6022    1.0000    1.0976    1.2672
 6023    1.0000    0.9516    0.7837
 6024    1.0000    1.2572    1.0542
 6025    1.0000    1.2286    0.9912
 6026    1.0000    1.0920    1.3017
 6027    1.0000    0.6474    0.8837
 6028    1.0000    1.3022    1.1187
 6029    1.0000    0.9319    0.7116
 6030    1.0000    0.9283    0.9447
 6031    1.0000    1.0180    1.1854
 6032    1.0000    1.3612    1.3066
 6033    1.0000    1.3796    1.1093
 6034    1.0000    1.3951    1.0355
 6035    1.0000    0.9526    1.0144
 6036    1.0000    0.9379    0.8615
 6037    1.0000    0.8589    0.9064
 6038    1.0000    0.7050    0.8810
 6039    1.0000    0.4699    0.9616
 6040    1.0000    0.9801    1.2683
 6041    1.0000    1.0913    1.0163
 6042    1.0000    1.2296    0.9923
 6043    1.0000    1.2365    0.8772
 6044    1.0000    0.9399    1.1567
 6045    1.0000    0.6970    0.7615
 6046    1.0000    1.0822    0.9756
 6047    1.0000    1.0856    1.0362
 6048    1.0000    0.9752    1.0296
 6049    1.0000    1.1609    1.0087
 6050    1.0000    1.3942    1.1494
 6051    1.0000    0.9603    1.2767
 6052    1.0000    0.7629    0.9315
 6053    1.0000    1.6053    1.3409
 6054    1.0000    0.9878    0.7634
 6055    1.0000    0.8227    0.3367
 6056    1.0000    0.7978    0.8632
 6057    1.0000    1.3097    0.8671
 6058    1.0000    0.8405    1.1269
 6059    1.0000    0.5559    0.9196
 6060    1.0000    0.8512    1.0211
 6061    1.0000    0.9532    0.9800
 6062    1.0000    0.6708    0.8529
 6063    1.0000    1.3347    0.9899
 6064    1.0000    0.0757    0.5696
 6065    1.0000    1.1499    1.2013
 6066    1.0000    1.1479    0.8461
 6067    1.0000    1.0134    1.0261
 6068    1.0000    0.9494    0.8512
 6069    1.0000    0.6163    0.8964
 6070    1.0000    1.0106    0.8614
 6071    1.0000    1.3942    1.4942
 6072    1.0000    0.8633    0.9306
 6073    1.0000    0.6615    1.0107
 6074    1.0000    0.7421    1.1147
 6075    1.0000    0.4973    0.4079
 6076    1.0000    0.7606    0.8926
 6077    1.0000    1.0692    1.2100
 6078    1.0000    1.4187    1.0408
 6079    1.0000    1.4265    1.3185
 6080    1.0000    0.9329    0.8382
 6081    1.0000    1.1166    0.8700
 6082    1.0000    0.8426    0.9461
 6083    1.0000    0.8637    1.0033
 6084    1.0000    1.0598    1.2625
 6085    1.0000    0.9722    0.9176
 6086    1.0000    0.9426    0.8904
 6087    1.0000    0.5443    0.7001
 6088    1.0000    0.6837    0.6759
 6089    1.0000    1.0960    0.8026
 6090    1.0000    0.4369    0.7813
 6091    1.0000    1.1632    1.0724
 6092    1.0000    0.9313    0.8787
 6093    1.0000    0.7299    0.8964
 6094    1.0000    0.5619    0.6689
 6095    1.0000    0.7710    1.0167
 6096    1.0000    0.7840    0.7705
 6097    1.0000    1.1044    1.0463
 6098    1.0000    0.8443    1.0682
 6099    1.0000    1.2643    1.2090
 6100    1.0000    0.8956    1.0305
 6101    1.0000    0.9824    1.1494
 6102    1.0000    0.9905    0.9277
 6103    1.0000    0.7702    0.9525
 6104    1.0000    0.7074    0.7675
 6105    1.0000    1.1830    1.3715
 6106    1.0000    0.8091    0.7277
 6107    1.0000    1.2067    1.4330
 6108    1.0000    0.7822    0.9458
 6109    1.0000    0.8843    1.2264
 6110    1.0000    1.5958    1.3817
 6111    1.0000    1.9285    1.3147
 6112    1.0000    1.1188    0.9950
 6113    1.0000    0.9450    0.7983
 6114    1.0000    0.9060    0.7419
 6115    1.0000    0.4090    0.8698
 6116    1.0000    1.1007    1.1261
 6117    1.0000    0.6731    0.9254
 6118    1.0000    1.1750    1.0309
 6119    1.0000    0.7169    0.9907
 6120    1.0000    1.2067    0.9150
 6121    1.0000    1.2535    1.0981
 6122    1.0000   -0.0111    0.4118
 6123    1.0000    1.1632    1.1924
 6124    1.0000    1.6693    1.0528
 6125    1.0000    0.8655    0.9798
 6126    1.0000    1.6560    1.0316
 6127    1.0000    0.6040    0.7373
 6128    1.0000    0.8642    0.7888
 6129    1.0000    0.4553    0.6064
 6130    1.0000    1.1030    1.0832
 6131    1.0000    1.2857    1.2614
 6132    1.0000    0.4547    0.6556
 6133    1.0000    0.8401    1.0733
 6134    1.0000    1.1615    0.8308
 6135    1.0000    1.0778    1.1480
 6136    1.0000    0.6617    0.8926
 6137    1.0000    1.4183    1.2307
 6138    1.0000    1.5632    1.2354
 6139    1.0000    1.3614    0.8125
 6140    1.0000    0.7133    0.8928
 6141    1.0000    0.4692    0.5724
 6142    1.0000    1.6108    1.2668
 6143    1.0000    0.5999    0.8369
 6144    1.0000    0.5909    0.7858
 6145    1.0000    1.0798    0.9525
 6146    1.0000    0.8713    0.6261
 6147    1.0000    1.2030    0.8253
 6148    1.0000    1.1621    0.8752
 6149    1.0000    1.0208    0.8222
 6150    1.0000    1.0728    0.8505
 6151    1.0000    0.6284    0.9295
 6152    1.0000    1.0598    0.8193
 6153    1.0000    1.3010    1.2607
 6154    1.0000    1.9285    1.8176
 6155    1.0000    0.7545    0.9229
 6156    1.0000    0.7376    0.7933
 6157    1.0000    1.0213    0.9323
 6158    1.0000    1.1498    0.6097
 6159    1.0000    0.0773    0.3828
 6160    1.0000    1.3011    1.1286
 6161    1.0000    0.6259    0.7142
 6162    1.0000    0.7020    0.9658
 6163    1.0000    0.8150    1.0237
 6164    1.0000    0.8512    1.3252
 6165    1.0000    0.9284    1.2277
 6166    1.0000    1.0210    0.9977
 6167    1.0000    0.8845    1.1920
 6168    1.0000    1.1628    1.3037
 6169    1.0000    1.0238    1.1113
 6170    1.0000    0.6505    0.6976
 6171    1.0000    0.9803    0.9192
 6172    1.0000    0.8352    0.8385
 6173    1.0000    1.3445    1.4506
 6174    1.0000    0.3542    0.8604
 6175    1.0000    0.5834    0.6349
 6176    1.0000    1.1406    1.2056
 6177    1.0000    1.5632    1.1077
 6178    1.0000    1.2975    0.8077
 6179    1.0000    1.3248    0.7490
 6180    1.0000    0.8266    1.1296
 6181    1.0000    0.3643    0.7919
 6182    1.0000    0.5010    0.9015
 6183    1.0000    0.6430    0.7419
 6184    1.0000    0.3410    0.8623
 6185    1.0000    1.1337    0.8886
 6186    1.0000    1.4099    1.1733
 6187    1.0000    0.9196    1.1253
 6188    1.0000    1.3003    0.9071
 6189    1.0000    0.5002    0.9058
 6190    1.0000    1.0160    1.0152
 6191    1.0000    0.9710    1.0321
 6192    1.0000    0.7992    1.0652
 6193    1.0000    0.9800    0.9715
 6194    1.0000    0.9371    0.6170
 6195    1.0000    0.6768    1.0136
 6196    1.0000    1.3324    1.2531
 6197    1.0000    0.7553    0.7193
 6198    1.0000    0.7770    0.7285
 6199    1.0000    1.3522    0.9215
 6200    1.0000    1.6693    1.3516
 6201    1.0000    1.5456    0.9844
 6202    1.0000    0.8432    1.1554
 6203    1.0000    0.8417    1.0859
 6204    1.0000    0.8580    1.0395
 6205    1.0000    0.9495    0.7653
 6206    1.0000    1.0778    1.1387
 6207    1.0000    1.9285    1.4826
 6208    1.0000    0.9694    0.9231
 6209    1.0000    1.0517    0.9561
 6210    1.0000    0.4710    0.5616
 6211    1.0000    0.5349    0.5777
 6212    1.0000    1.0269    1.0612
 6213    1.0000    1.2975    1.0876
 6214    1.0000    1.1520    0.8843
 6215    1.0000    0.7378    0.7942
 6216    1.0000    0.9944    0.8163
 6217    1.0000    0.8754    1.1601
 6218    1.0000    1.1009    0.8253
 6219    1.0000    0.5541    0.8923
 6220    1.0000    1.3787    0.8882
 6221    1.0000    1.3909    1.1291
 6222    1.0000    0.9656    1.0191
 6223    1.0000    1.0118    1.0912
 6224    1.0000    1.0210    0.8781
 6225    1.0000    1.3153    1.3708
 6226    1.0000    0.9256    0.7669
 6227    1.0000    0.4497    0.6083
 6228    1.0000    1.0589    0.8878
 6229    1.0000    0.9519    0.9118
 6230    1.0000    1.5644    1.4313
 6231    1.0000    0.6710    0.6354
 6232    1.0000    0.6992    0.8473
 6233    1.0000    0.9114    0.8395
 6234    1.0000    1.6560    1.1291
 6235    1.0000    0.7602    0.8745
 6236    1.0000    1.9285    1.4004
 6237    1.0000    1.2067    1.0891
 6238    1.0000    1.3445    1.3585
 6239    1.0000    1.0900    0.7711
 6240    1.0000    1.4183    1.0160
 6241    1.0000    0.8463    0.7247
 6242    1.0000    1.0295    1.2138
 6243    1.0000    1.0196    1.0626
 6244    1.0000    0.4442    0.8589
 6245    1.0000    0.6204    0.9905
 6246    1.0000    0.8228    0.9335
 6247    1.0000    1.1749    1.3227
 6248    1.0000    0.7559    0.8099
 6249    1.0000    0.9872    1.0897
 6250    1.0000    0.8104    0.9299
 6251    1.0000    0.6905    0.4931
 6252    1.0000    0.9417    0.8411
 6253    1.0000    0.8420    0.8266
 6254    1.0000    0.9674    1.2216
 6255    1.0000    0.7903    0.8540
 6256    1.0000    1.3787    1.2572
 6257    1.0000    0.9968    0.8233
 6258    1.0000    0.4677    0.8153
 6259    1.0000    0.6319    1.0081
 6260    1.0000    0.5392    0.7290
 6261    1.0000    0.9692    0.8795
 6262    1.0000    0.5449    0.5672
 6263    1.0000    0.6742    0.9226
 6264    1.0000    0.6918    1.1189
 6265    1.0000    0.6103    0.8618
 6266    1.0000    0.8159    0.5384
 6267    1.0000    0.7058    1.1199
 6268    1.0000    0.3231    0.6666
 6269    1.0000    0.6221    0.9335
 6270    1.0000    1.3153    1.3554
 6271    1.0000    1.6053    1.0799
 6272    1.0000    0.8160    0.5909
 6273    1.0000    0.9493    1.1850
 6274    1.0000    1.1508    0.9449
 6275    1.0000    1.0170    0.9228
 6276    1.0000    0.6832    1.0350
 6277    1.0000    1.2856    0.8003
 6278    1.0000    0.9547    0.9815
 6279    1.0000    1.4538    1.2308
 6280    1.0000    0.7851    1.2783
 6281    1.0000    0.6946    1.1355
 6282    1.0000    0.6380    0.6823
 6283    1.0000    0.7578    0.7151
 6284    1.0000    0.5641    0.8956
 6285    1.0000    0.0983    0.6832
 6286    1.0000    1.5885    1.0177
 6287    1.0000    0.4782    0.7383
 6288    1.0000    0.8258    0.8321
 6289    1.0000    1.4183    1.2667
 6290    1.0000    0.9717    1.1443
 6291    1.0000    0.6999    0.7087
 6292    1.0000    1.0231    1.4407
 6293    1.0000    0.8046    0.7281
 6294    1.0000    0.8048    0.7078
 6295    1.0000    0.8813    0.8543
 6296    1.0000    1.0696    1.0127
 6297    1.0000    0.6326    0.7125
 6298    1.0000    0.7789    1.1348
 6299    1.0000    1.1749    0.8706
 6300    1.0000    0.9924    1.1624
 6301    1.0000    0.7405    0.9403
 6302    1.0000    1.6693    1.2041
 6303    1.0000    1.5632    1.2932
 6304    1.0000    0.4266    0.8260
 6305    1.0000    0.6383    0.7150
 6306    1.0000    1.2510    1.2712
 6307    1.0000    1.1479    0.9884
 6308    1.0000    1.1301    1.0961
 6309    1.0000    0.5317    0.8278
 6310    1.0000    1.0725    0.8166
 6311    1.0000    1.4099    1.1325
 6312    1.0000    1.3442    1.0851
 6313    1.0000    1.0432    0.8658
 6314    1.0000    0.4792    1.0177
 6315    1.0000    1.1056    1.0122
 6316    1.0000    0.5525    0.5936
 6317    1.0000    1.1846    0.8562
 6318    1.0000    0.8305    0.7599
 6319    1.0000    0.4569    0.7134
 6320    1.0000    0.9799    1.0686
 6321    1.0000    0.7870    1.2456
 6322    1.0000    0.8731    1.0375
 6323    1.0000    0.3713    0.8300
 6324    1.0000    1.1520    0.8987
 6325    1.0000    0.8964    0.8263
 6326    1.0000    0.9790    1.1012
 6327    1.0000    1.0210    0.8197
 6328    1.0000    1.3132    0.7689
 6329    1.0000    1.1170    1.0338
 6330    1.0000    1.3949    1.3587
 6331    1.0000    0.6631    0.8904
 6332    1.0000    0.6854    1.1102
 6333    1.0000    1.2014    0.9123
 6334    1.0000    1.3321    1.1668
 6335    1.0000    1.1275    1.2035
 6336    1.0000    0.8236    0.9767
 6337    1.0000    1.1810    1.0197
 6338    1.0000    1.1277    0.8942
 6339    1.0000    1.2874    0.9463
 6340    1.0000    1.3470    0.9328
 6341    1.0000    0.9750    0.9718
 6342    1.0000    1.9285    1.3984
 6343    1.0000    0.8851    0.4620
 6344    1.0000    0.9550    0.7811
 6345    1.0000    0.5937    1.1179
 6346    1.0000    0.6858    0.7234
 6347    1.0000    0.7346    0.9693
 6348    1.0000    0.8160    0.8747
 6349    1.0000    0.8987    1.4661
 6350    1.0000    0.9814    0.9777
 6351    1.0000    0.3496    0.6146
 6352    1.0000    1.0100    1.1729
 6353    1.0000    0.8427    0.9106
 6354    1.0000    0.8025    0.9584
 6355    1.0000    1.2874    1.2642
 6356    1.0000    0.9890    0.9273
 6357    1.0000    1.0653    0.7644
 6358    1.0000    0.3972    0.7288
 6359    1.0000    1.3248    0.9993
 6360    1.0000    0.7115    0.7837
 6361    1.0000    0.5563    0.8757
 6362    1.0000    0.9215    0.8433
 6363    1.0000    0.7426    0.9096
 6364    1.0000    1.0638    1.4501
 6365    1.0000    0.7342    0.7535
 6366    1.0000    1.0849    1.0515
 6367    1.0000    0.5229    0.6304
 6368    1.0000    0.9261    0.8485
 6369    1.0000    0.6414    0.9185
 6370    1.0000    1.1063    1.0841
 6371    1.0000    0.6677    0.7409
 6372    1.0000    0.9784    1.0014
 6373    1.0000    0.5059    0.6059
 6374    1.0000    0.9220    1.1375
 6375    1.0000    1.0291    1.0958
 6376    1.0000    1.3942    1.2633
 6377    1.0000    0.9418    0.9024
 6378    1.0000    0.9483    0.9326
 6379    1.0000    1.5958    1.1331
 6380    1.0000    1.3505    1.1461
 6381    1.0000    0.7118    0.7419
 6382    1.0000    1.0194    1.2929
 6383    1.0000    0.4218    0.5695
 6384    1.0000    1.0225    0.7884
 6385    1.0000    1.3621    1.2256
 6386    1.0000    0.9473    0.8406
 6387    1.0000    1.1208    1.1149
 6388    1.0000    1.3638    1.4728
 6389    1.0000    0.4694    0.5927
 6390    1.0000    1.3942    0.9020
 6391    1.0000    1.9285    1.4864
 6392    1.0000    1.1270    1.0240
 6393    1.0000    1.5187    1.4620
 6394    1.0000    0.5775    0.9309
 6395    1.0000    1.1004    0.9572
 6396    1.0000    0.5020    0.7035
 6397    1.0000    1.0708    1.1851
 6398    1.0000    1.3706    1.1988
 6399    1.0000    0.9865    1.2494
 6400    1.0000    1.1004    0.7246
 6401    1.0000    1.3468    1.0020
 6402    1.0000    1.0970    1.2168
 6403    1.0000    0.4468    0.6680
 6404    1.0000    0.9819    0.5840
 6405    1.0000    0.6716    0.7591
 6406    1.0000    0.6272    0.5945
 6407    1.0000    1.1396    1.2380
 6408    1.0000    0.7116    0.7020
 6409    1.0000    0.8821    0.8332
 6410    1.0000    1.1045    1.2338
 6411    1.0000    0.4292    0.7096
 6412    1.0000    0.7194    0.8680
 6413    1.0000    0.8387    0.9812
 6414    1.0000    0.9310    1.1833
 6415    1.0000    0.9687    0.9743
 6416    1.0000    0.7832    0.7025
 6417    1.0000    0.9426    0.9448
 6418    1.0000    1.1360    0.7987
 6419    1.0000    1.1479    0.8504
 6420    1.0000    0.6842    0.7427
 6421    1.0000    0.7525    1.0924
 6422    1.0000    0.9087    1.2077
 6423    1.0000    1.0329    0.9595
 6424    1.0000    1.2952    1.1694
 6425    1.0000    1.2731    1.1005
 6426    1.0000    1.2351    0.9323
 6427    1.0000    0.7368    0.6419
 6428    1.0000    0.8000    0.8916
 6429    1.0000    0.8209    1.0337
 6430    1.0000    1.3445    0.9375
 6431    1.0000    1.3022    0.6331
 6432    1.0000    0.4404    0.5850
 6433    1.0000    0.9983    0.9146
 6434    1.0000    0.4736    0.6942
 6435    1.0000    0.6669    0.8659
 6436    1.0000    0.8470    1.1831
 6437    1.0000    0.7897    0.4632
 6438    1.0000    0.6466    0.8017
 6439    1.0000    0.7270    0.8735
 6440    1.0000    0.6657    0.5940
 6441    1.0000    0.8432    1.3253
 6442    1.0000    0.4359    0.7230
 6443    1.0000    0.3570    0.6793
 6444    1.0000    1.1902    1.0944
 6445    1.0000    0.8257    1.0549
 6446    1.0000    1.9285    1.3548
 6447    1.0000    1.0147    1.0951
 6448    1.0000    0.9463    0.8382
 6449    1.0000    1.2991    0.8957
 6450    1.0000    0.8238    0.6075
 6451    1.0000    1.1042    1.4527
 6452    1.0000    0.5645    1.0282
 6453    1.0000    0.9114    1.0093
 6454    1.0000    0.7503    1.2508
 6455    1.0000    0.3895    0.5347
 6456    1.0000    1.3352    1.3769
 6457    1.0000    0.8501    1.0624
 6458    1.0000    1.1636    0.7902
 6459    1.0000    1.0818    0.9826
